frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
173,2.8833333333333333,OPENING,,,,
174,2.9,OPENING,,,,
175,2.9166666666666665,OPENING,,,,
176,2.933333333333333,OPENING,,,,
177,2.95,OPENING,,,,
178,2.966666666666667,OPENING,,,,
179,2.9833333333333334,OPENING,,,,
180,3.0,OPENING,,,,
181,3.0166666666666666,OPENING,,,,
182,3.033333333333333,OPENING,,,,
183,3.05,OPENING,,,,
184,3.066666666666667,OPENING,,,,
185,3.0833333333333335,OPENING,,,,
186,3.1,OPENING,,,,
187,3.1166666666666667,OPENING,,,,
188,3.1333333333333333,OPENING,,,,
189,3.15,OPENING,,,,
190,3.1666666666666665,OPENING,,,,
191,3.183333333333333,OPENING,,,,
192,3.2,OPENING,,,,
193,3.216666666666667,OPENING,,,,
194,3.2333333333333334,OPENING,,,,
195,3.25,OPENING,,,,
196,3.2666666666666666,OPENING,,,,
197,3.283333333333333,OPENING,,,,
198,3.3,OPENING,,,,
199,3.316666666666667,OPENING,,,,
200,3.3333333333333335,OPENING,,,,
201,3.35,OPENING,,,,
202,3.3666666666666667,OPENING,,,,
203,3.3833333333333333,OPENING,,,,
204,3.4,OPENING,,,,
205,3.4166666666666665,OPENING,,,,
206,3.433333333333333,OPENING,,,,
207,3.45,OPENING,,,,
208,3.466666666666667,OPENING,,,,
209,3.4833333333333334,OPENING,,,,
210,3.5,OPENING,,,,
211,3.5166666666666666,OPENING,,,,
212,3.533333333333333,OPENING,,,,
213,3.55,OPENING,,,,
214,3.566666666666667,OPENING,,,,
215,3.5833333333333335,OPENING,,,,
216,3.6,OPENING,,,,
217,3.6166666666666667,OPENING,,,,
218,3.6333333333333333,OPENING,,,,
219,3.65,OPENING,,,,
220,3.6666666666666665,OPENING,,,,
221,3.683333333333333,OPENING,,,,
222,3.7,OPENING,,,,
223,3.716666666666667,OPENING,,,,
224,3.7333333333333334,OPENING,,,,
225,3.75,OPENING,,,,
226,3.7666666666666666,OPENING,,,,
227,3.783333333333333,OPENING,,,,
228,3.8,OPENING,,,,
229,3.816666666666667,OPENING,,,,
230,3.8333333333333335,OPENING,,,,
231,3.85,OPENING,,,,
232,3.8666666666666667,OPENING,,,,
233,3.8833333333333333,OPENING,,,,
234,3.9,OPENING,,,,
235,3.9166666666666665,OPENING,,,,
236,3.933333333333333,OPENING,,,,
237,3.95,OPENING,,,,
238,3.966666666666667,OPENING,,,,
239,3.9833333333333334,OPENING,,,,
240,4.0,OPENING,,,,
241,4.016666666666667,OPENING,,,,
242,4.033333333333333,OPENING,,,,
243,4.05,OPENING,,,,
244,4.066666666666666,OPENING,,,,
245,4.083333333333333,OPENING,,,,
246,4.1,OPENING,,,,
247,4.116666666666666,OPENING,,,,
248,4.133333333333334,OPENING,,,,
249,4.15,OPENING,,,,
250,4.166666666666667,OPENING,,,,
251,4.183333333333334,OPENING,,,,
252,4.2,OPENING,,,,
253,4.216666666666667,OPENING,,,,
254,4.233333333333333,OPENING,,,,
255,4.25,OPENING,,,,
256,4.266666666666667,OPENING,,,,
257,4.283333333333333,OPENING,,,,
258,4.3,OPENING,,,,
259,4.316666666666666,OPENING,,,,
260,4.333333333333333,OPENING,,,,
261,4.35,OPENING,,,,
262,4.366666666666666,OPENING,,,,
263,4.383333333333334,OPENING,,,,
264,4.4,OPENING,,,,
265,4.416666666666667,OPENING,,,,
266,4.433333333333334,OPENING,,,,
267,4.45,OPENING,,,,
268,4.466666666666667,OPENING,,,,
269,4.483333333333333,OPENING,,,,
270,4.5,OPENING,,,,
271,4.516666666666667,OPENING,,,,
272,4.533333333333333,OPENING,,,,
273,4.55,OPENING,,,,
274,4.566666666666666,OPENING,,,,
275,4.583333333333333,OPENING,,,,
276,4.6,OPENING,,,,
277,4.616666666666666,OPENING,,,,
278,4.633333333333334,OPENING,,,,
279,4.65,OPENING,,,,
280,4.666666666666667,OPENING,,,,
281,4.683333333333334,OPENING,,,,
282,4.7,OPENING,,,,
283,4.716666666666667,OPENING,,,,
284,4.733333333333333,OPENING,,,,
285,4.75,OPENING,,,,
286,4.766666666666667,OPENING,,,,
287,4.783333333333333,OPENING,,,,
288,4.8,OPENING,,,,
289,4.816666666666666,OPENING,,,,
290,4.833333333333333,OPENING,,,,
291,4.85,OPENING,,,,
292,4.866666666666666,OPENING,,,,
293,4.883333333333334,OPENING,,,,
294,4.9,OPENING,,,,
295,4.916666666666667,OPENING,,,,
296,4.933333333333334,OPENING,,,,
297,4.95,OPENING,,,,
298,4.966666666666667,OPENING,,,,
299,4.983333333333333,OPENING,,,,
300,5.0,TUTORIAL_INSTRUCTION,,,,
301,5.016666666666667,TUTORIAL_INSTRUCTION,,,,
302,5.033333333333333,TUTORIAL_INSTRUCTION,,,,
303,5.05,TUTORIAL_INSTRUCTION,,,,
304,5.066666666666666,TUTORIAL_INSTRUCTION,,,,
305,5.083333333333333,TUTORIAL_INSTRUCTION,,,,
306,5.1,TUTORIAL_INSTRUCTION,,,,
307,5.116666666666666,TUTORIAL_INSTRUCTION,,,,
308,5.133333333333334,TUTORIAL_INSTRUCTION,,,,
309,5.15,TUTORIAL_INSTRUCTION,,,,
310,5.166666666666667,TUTORIAL_INSTRUCTION,,,,
311,5.183333333333334,TUTORIAL_INSTRUCTION,,,,
312,5.2,TUTORIAL_INSTRUCTION,,,,
313,5.216666666666667,TUTORIAL_INSTRUCTION,,,,
314,5.233333333333333,TUTORIAL_INSTRUCTION,,,,
315,5.25,TUTORIAL_INSTRUCTION,,,,
316,5.266666666666667,TUTORIAL_INSTRUCTION,,,,
317,5.283333333333333,TUTORIAL_INSTRUCTION,,,,
318,5.3,TUTORIAL_INSTRUCTION,,,,
319,5.316666666666666,TUTORIAL_INSTRUCTION,,,,
320,5.333333333333333,TUTORIAL_INSTRUCTION,,,,
321,5.35,TUTORIAL_INSTRUCTION,,,,
322,5.366666666666666,TUTORIAL_INSTRUCTION,,,,
323,5.383333333333334,TUTORIAL_INSTRUCTION,,,,
324,5.4,TUTORIAL_INSTRUCTION,,,,
325,5.416666666666667,TUTORIAL_INSTRUCTION,,,,
326,5.433333333333334,TUTORIAL_INSTRUCTION,,,,
327,5.45,TUTORIAL_INSTRUCTION,,,,
328,5.466666666666667,TUTORIAL_INSTRUCTION,,,,
329,5.483333333333333,TUTORIAL_INSTRUCTION,,,,
330,5.5,TUTORIAL_INSTRUCTION,,,,
331,5.516666666666667,TUTORIAL_INSTRUCTION,,,,
332,5.533333333333333,TUTORIAL_INSTRUCTION,,,,
333,5.55,TUTORIAL_INSTRUCTION,,,,
334,5.566666666666666,TUTORIAL_INSTRUCTION,,,,
335,5.583333333333333,TUTORIAL_INSTRUCTION,,,,
336,5.6,TUTORIAL_INSTRUCTION,,,,
337,5.616666666666666,TUTORIAL_INSTRUCTION,,,,
338,5.633333333333334,TUTORIAL_INSTRUCTION,,,,
339,5.65,TUTORIAL_INSTRUCTION,,,,
340,5.666666666666667,TUTORIAL_INSTRUCTION,,,,
341,5.683333333333334,TUTORIAL_INSTRUCTION,,,,
342,5.7,TUTORIAL_INSTRUCTION,,,,
343,5.716666666666667,TUTORIAL_INSTRUCTION,,,,
344,5.733333333333333,TUTORIAL_INSTRUCTION,,,,
345,5.75,TUTORIAL_INSTRUCTION,,,,
346,5.766666666666667,TUTORIAL_INSTRUCTION,,,,
347,5.783333333333333,TUTORIAL_INSTRUCTION,,,,
348,5.8,TUTORIAL_INSTRUCTION,,,,
349,5.816666666666666,TUTORIAL_INSTRUCTION,,,,
350,5.833333333333333,TUTORIAL_INSTRUCTION,,,,
351,5.85,TUTORIAL_INSTRUCTION,,,,
