frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
137,2.283333333333333,TUTORIAL_INSTRUCTION,,,,
138,2.3,TUTORIAL_INSTRUCTION,,,,
139,2.316666666666667,TUTORIAL_INSTRUCTION,,,,
140,2.3333333333333335,TUTORIAL_INSTRUCTION,,,,
141,2.35,TUTORIAL_INSTRUCTION,,,,
142,2.3666666666666667,TUTORIAL_INSTRUCTION,,,,
143,2.3833333333333333,TUTORIAL_INSTRUCTION,,,,
144,2.4,TUTORIAL_INSTRUCTION,,,,
145,2.4166666666666665,TUTORIAL_INSTRUCTION,,,,
146,2.433333333333333,TUTORIAL_INSTRUCTION,,,,
147,2.45,TUTORIAL_INSTRUCTION,,,,
148,2.466666666666667,TUTORIAL_INSTRUCTION,,,,
149,2.4833333333333334,TUTORIAL_INSTRUCTION,,,,
150,2.5,TUTORIAL_INSTRUCTION,,,,
151,2.5166666666666666,TUTORIAL_INSTRUCTION,,,,
152,2.533333333333333,TUTORIAL_INSTRUCTION,,,,
153,2.55,TUTORIAL_INSTRUCTION,,,,
154,2.566666666666667,TUTORIAL_INSTRUCTION,,,,
155,2.5833333333333335,TUTORIAL_INSTRUCTION,,,,
156,2.6,TUTORIAL_INSTRUCTION,,,,
157,2.6166666666666667,TUTORIAL_INSTRUCTION,,,,
158,2.6333333333333333,TUTORIAL_INSTRUCTION,,,,
159,2.65,TUTORIAL_INSTRUCTION,,,,
160,2.6666666666666665,TUTORIAL_INSTRUCTION,,,,
161,2.683333333333333,TUTORIAL_INSTRUCTION,,,,
162,2.7,TUTORIAL_INSTRUCTION,,,,
163,2.716666666666667,TUTORIAL_INSTRUCTION,,,,
164,2.7333333333333334,TUTORIAL_INSTRUCTION,,,,
165,2.75,TUTORIAL_INSTRUCTION,,,,
166,2.7666666666666666,TUTORIAL_INSTRUCTION,,,,
167,2.783333333333333,TUTORIAL_INSTRUCTION,,,,
168,2.8,TUTORIAL_INSTRUCTION,,,,
169,2.816666666666667,TUTORIAL_INSTRUCTION,,,,
170,2.8333333333333335,TUTORIAL_INSTRUCTION,,,,
171,2.85,TUTORIAL_INSTRUCTION,,,,
172,2.8666666666666667,TUTORIAL_INSTRUCTION,,,,
173,2.8833333333333333,TUTORIAL_INSTRUCTION,,,,
174,2.9,TUTORIAL_INSTRUCTION,,,,
175,2.9166666666666665,TUTORIAL_INSTRUCTION,,,,
176,2.933333333333333,TUTORIAL_INSTRUCTION,,,,
177,2.95,TUTORIAL_INSTRUCTION,,,,
178,2.966666666666667,TUTORIAL_INSTRUCTION,,,,
179,2.9833333333333334,TUTORIAL_INSTRUCTION,,,,
180,3.0,TUTORIAL_INSTRUCTION,,,,
181,3.0166666666666666,TUTORIAL_PREPARATION,,,,
182,3.033333333333333,TUTORIAL_PREPARATION,,,,
183,3.05,TUTORIAL_PREPARATION,,,,
184,3.066666666666667,TUTORIAL_PREPARATION,,,,
185,3.0833333333333335,TUTORIAL_PREPARATION,,,,
186,3.1,TUTORIAL_PREPARATION,,,,
187,3.1166666666666667,TUTORIAL_PREPARATION,,,,
188,3.1333333333333333,TUTORIAL_PREPARATION,,,,
189,3.15,TUTORIAL_PREPARATION,,,,
190,3.1666666666666665,TUTORIAL_PREPARATION,,,,
191,3.183333333333333,TUTORIAL_PREPARATION,,,,
192,3.2,TUTORIAL_PREPARATION,,,,
193,3.216666666666667,TUTORIAL_PREPARATION,,,,
194,3.2333333333333334,TUTORIAL_PREPARATION,,,,
195,3.25,TUTORIAL_PREPARATION,,,,
196,3.2666666666666666,TUTORIAL_PREPARATION,,,,
197,3.283333333333333,TUTORIAL_PREPARATION,,,,
198,3.3,TUTORIAL_PREPARATION,,,,
199,3.316666666666667,TUTORIAL_PREPARATION,,,,
200,3.3333333333333335,TUTORIAL_PREPARATION,,,,
201,3.35,TUTORIAL_PREPARATION,,,,
202,3.3666666666666667,TUTORIAL_PREPARATION,,,,
203,3.3833333333333333,TUTORIAL_PREPARATION,,,,
204,3.4,TUTORIAL_PREPARATION,,,,
205,3.4166666666666665,TUTORIAL_PREPARATION,,,,
206,3.433333333333333,TUTORIAL_PREPARATION,,,,
207,3.45,TUTORIAL_PREPARATION,,,,
208,3.466666666666667,TUTORIAL_PREPARATION,,,,
209,3.4833333333333334,TUTORIAL_PREPARATION,,,,
210,3.5,TUTORIAL_PREPARATION,,,,
